date,apple_driving,apple_transit,apple_walking,citymapper,google_retail_recreation,google_grocery_pharmacy,google_parks,google_transit,google_workplaces,google_residential,tomtom,waze,TfL_Tube,TfL_Bus,TfL_Bike
2019-12-30,,,,,,,,,,,63.63636363636363,,,,
2019-12-31,,,,,,,,,,,54.05405405405405,,,,
2020-01-01,,,,,,,,,,,28.94736842105263,,,,56.0300736497545
2020-01-02,,,,,,,,,,,48.71794871794872,,,,86.67197601424155
2020-01-03,,,,,,,,,,,57.894736842105274,,,,88.28510597116036
2020-01-04,,,,,,,,,,,71.42857142857143,,,,112.60711692084242
2020-01-05,,,,,,,,,,,73.91304347826087,,,,90.75083150520132
2020-01-06,,,,,,,,,,,90.9090909090909,,,,92.47240011000667
2020-01-07,,,,,,,,,,,91.8918918918919,,,,99.0470994726314
2020-01-08,,,,,,,,,,,92.10526315789474,,,,106.43643263757116
2020-01-09,,,,,,,,,,,97.43589743589745,,,,102.30295041290272
2020-01-10,,,,,,,,,,,86.8421052631579,,,,101.57378051109669
2020-01-11,,,,,,,,,,,92.85714285714286,,,,108.75573256094616
2020-01-12,,,,,,,,,,,86.95652173913044,,,,101.14707341269842
2020-01-13,100.0,100.0,100.0,,,,,,,,118.18181818181819,,,,84.79032894500843
2020-01-14,107.65,105.14,108.89,,,,,,,,118.91891891891892,,,,78.37874987113845
2020-01-15,111.2,107.06,116.84,,,,,,,,121.05263157894736,,,,91.65946590955848
2020-01-16,108.29,106.08,118.82,,,,,,,,105.12820512820512,,,,100.90138883515804
2020-01-17,115.08,115.13,132.18,,,,,,,,102.63157894736842,,,,100.89986975569325
2020-01-18,122.2,126.63,160.29,,,,,,,,107.14285714285714,,,,118.74696749150895
2020-01-19,101.06,104.37,105.12,,,,,,,,95.65217391304348,,,,106.5884476534296
2020-01-20,105.14,103.68,108.02,,,,,,,,121.21212121212122,,,,106.2839145448336
2020-01-21,112.18,109.45,120.52,,,,,,,,121.62162162162161,,,,124.51815917136489
2020-01-22,114.32,112.85,124.81,,,,,,,,118.42105263157895,,,,109.00550953268063
2020-01-23,111.18,111.52,127.01,,,,,,,,110.25641025641025,,,,116.68806161745827
2020-01-24,118.01,120.06,137.38,,,,,,,,107.89473684210526,,,,109.11175979983318
2020-01-25,124.14,130.78,162.41,,,,,,,,107.14285714285714,,,,120.86074929501814
2020-01-26,99.42,105.11,97.16,,,,,,,,104.34782608695652,,,,121.213564488474
2020-01-27,103.01,103.7,100.01,,,,,,,,127.27272727272727,,,,90.83781886262578
2020-01-28,105.92,105.84,113.27,,,,,,,,110.8108108108108,,,,113.75978473581216
2020-01-29,108.66,110.18,122.75,,,,,,,,107.89473684210526,,,,113.81250495284888
2020-01-30,109.46,111.72,124.96,,,,,,,,105.12820512820512,,,,119.20843192084318
2020-01-31,118.35,124.67,144.13,,,,,,,,102.63157894736842,,,,205.32098571652804
2020-02-01,121.48,129.92,161.17,,,,,,,,107.14285714285714,,,,143.60773085182535
2020-02-02,103.99,111.18,103.93,,,,,,,,95.65217391304348,,,,110.7170020051165
2020-02-03,101.6,104.18,105.67,,,,,,,,112.12121212121212,,,,154.78294488015024
2020-02-04,105.72,107.19,115.03,,,,,,,,102.7027027027027,,,,114.60342452273176
2020-02-05,110.51,111.08,125.42,,,,,,,,105.26315789473684,,,,113.39880608511456
2020-02-06,110.47,111.71,128.43,,,,,,,,102.56410256410255,,,,110.62171264237332
2020-02-07,115.7,120.48,140.65,,,,,,,,100.0,,,,161.4598961338719
2020-02-08,123.02,134.34,167.8,,,,,,,,96.42857142857143,,,,125.24559669825032
2020-02-09,96.79,103.13,76.79,,,,,,,,78.2608695652174,,,,59.93083465744462
2020-02-10,107.55,106.62,100.51,,,,,,,,124.24242424242425,,,,79.76680888627335
2020-02-11,109.8,109.07,115.26,,,,,,,,113.51351351351352,,,,93.8226922941776
2020-02-12,110.74,111.2,125.35,,,,,,,,107.89473684210526,,,,95.66195039263846
2020-02-13,115.47,110.18,124.69,,,,,,,,115.38461538461539,,,,86.93988694333379
2020-02-14,124.92,123.91,150.77,,,,,,,,110.52631578947368,,,,91.95800524934384
2020-02-15,120.86,131.79,149.35,,89.0,92.0,66.0,90.0,97.0,102.0,103.57142857142857,,,,47.89882885542762
2020-02-16,105.1,116.64,96.03,,91.0,89.0,59.0,91.0,96.0,101.0,100.0,,,,26.689090984593665
2020-02-17,121.24,123.55,131.2,,111.0,104.0,128.0,97.0,87.0,102.0,115.15151515151516,,,,107.84595852729582
2020-02-18,120.38,122.11,131.72,,104.0,98.0,111.0,96.0,87.0,102.0,105.4054054054054,,,,87.3303483979292
2020-02-19,122.6,125.12,137.59,,103.0,97.0,103.0,95.0,87.0,103.0,105.26315789473684,,,,83.78651255091738
2020-02-20,123.31,124.27,136.05,,102.0,96.0,96.0,94.0,87.0,103.0,100.0,,,,74.48810549334041
2020-02-21,129.1,133.95,153.95,,103.0,99.0,110.0,95.0,86.0,103.0,94.73684210526316,,,,83.83148015913497
2020-02-22,128.6,141.61,170.22,,96.0,97.0,93.0,98.0,99.0,100.0,100.0,,,,63.87590457394134
2020-02-23,105.81,111.26,104.41,,99.0,97.0,91.0,101.0,99.0,100.0,104.34782608695652,,,,54.0629731723415
2020-02-24,106.45,107.64,104.32,,97.0,100.0,99.0,97.0,99.0,101.0,115.15151515151516,,,,74.71791255289139
2020-02-25,108.69,109.44,119.88,,99.0,102.0,105.0,100.0,101.0,100.0,113.51351351351352,,,,77.54464156513183
2020-02-26,110.88,110.17,125.12,,98.0,100.0,111.0,98.0,101.0,100.0,113.1578947368421,,,,79.46851629845293
2020-02-27,111.38,111.27,123.88,,100.0,99.0,104.0,99.0,100.0,101.0,112.82051282051282,,,,74.84330378667062
2020-02-28,123.68,122.41,133.76,,98.0,99.0,91.0,98.0,100.0,101.0,113.1578947368421,,,,66.19652931514676
2020-02-29,127.92,129.48,153.92,,98.0,100.0,79.0,95.0,100.0,101.0,114.28571428571428,,,,55.12712428450992
2020-03-01,106.82,109.14,109.26,,109.0,104.0,124.0,105.0,101.0,99.0,108.69565217391305,105.0,104.0,102.0,174.4137353433836
2020-03-02,103.19,102.74,103.64,100.0,102.0,106.0,115.0,97.0,101.0,100.0,115.15151515151516,99.0,95.0,97.0,99.85935837007754
2020-03-03,107.89,105.44,114.68,102.0,99.0,102.0,103.0,96.0,101.0,100.0,110.8108108108108,100.0,95.0,96.0,98.54593747871688
2020-03-04,111.68,106.93,114.25,100.0,97.0,101.0,93.0,96.0,100.0,101.0,121.05263157894736,102.0,95.0,97.0,91.93976619774124
2020-03-05,112.97,106.97,106.5,101.0,91.0,95.0,79.0,94.0,99.0,102.0,123.07692307692308,104.0,92.0,92.0,68.38223374939211
2020-03-06,122.13,118.77,142.09,99.0,101.0,108.0,114.0,97.0,100.0,101.0,110.52631578947368,99.0,92.0,96.0,118.3297736010252
2020-03-07,125.74,127.78,167.1,97.0,98.0,103.0,94.0,96.0,101.0,100.0,103.57142857142857,101.0,91.0,93.0,101.51792060107626
2020-03-08,99.51,100.86,96.86,94.0,99.0,103.0,98.0,96.0,100.0,100.0,100.0,99.0,87.0,95.0,123.05574098798398
2020-03-09,99.57,98.05,97.5,97.0,97.0,106.0,103.0,94.0,99.0,101.0,118.18181818181819,99.0,90.0,95.0,82.50464430116928
2020-03-10,101.66,99.47,105.54,97.0,94.0,107.0,97.0,93.0,98.0,102.0,105.4054054054054,99.0,89.0,97.0,129.45001858045336
2020-03-11,100.34,94.33,106.91,91.0,94.0,108.0,109.0,90.0,97.0,102.0,102.63157894736842,97.0,86.0,93.0,110.70113474111368
2020-03-12,94.95,86.28,98.87,84.0,92.0,114.0,97.0,87.0,95.0,103.0,100.0,97.0,81.0,92.0,113.29784969129231
2020-03-13,97.41,89.95,104.19,75.0,87.0,115.0,96.0,82.0,91.0,105.0,89.47368421052632,93.0,72.0,87.0,96.6800649300456
2020-03-14,96.71,94.84,117.44,75.0,80.0,109.0,83.0,78.0,96.0,104.0,82.14285714285715,89.0,61.0,83.0,128.5991678224688
2020-03-15,73.16,67.46,64.28,67.0,76.0,106.0,79.0,76.0,93.0,104.0,69.56521739130434,83.0,54.0,74.0,92.1937521937522
2020-03-16,75.92,57.95,64.53,60.0,86.0,123.0,126.0,75.0,82.0,107.0,100.0,84.0,60.0,79.0,87.54537534485262
2020-03-17,67.18,46.33,48.95,44.0,72.0,119.0,92.0,63.0,71.0,112.0,81.08108108108108,86.0,44.0,70.0,69.5928892790519
2020-03-18,64.19,40.32,43.31,36.0,67.0,128.0,93.0,57.0,64.0,116.0,73.6842105263158,80.0,35.0,65.0,57.09172852598091
2020-03-19,65.75,38.7,38.76,39.0,64.0,130.0,72.0,53.0,59.0,118.0,79.48717948717949,79.0,30.0,59.0,42.60637098592457
2020-03-20,61.08,34.64,37.49,31.0,54.0,108.0,78.0,49.0,56.0,120.0,60.52631578947368,68.0,24.0,52.0,48.455267110062216
2020-03-21,50.11,28.01,37.36,23.0,38.0,92.0,77.0,42.0,66.0,115.0,46.42857142857143,48.0,13.0,39.0,67.66591104510279
2020-03-22,41.9,25.9,30.76,23.0,33.0,80.0,94.0,39.0,60.0,113.0,34.78260869565217,40.0,11.0,32.0,59.0488137844519
2020-03-23,47.76,24.44,31.25,25.0,41.0,87.0,95.0,37.0,40.0,125.0,48.484848484848484,58.0,15.0,31.0,37.18599463321587
2020-03-24,35.82,17.15,24.63,15.0,24.0,75.0,81.0,28.0,30.0,131.0,29.729729729729726,46.0,9.0,22.0,31.656701781025596
2020-03-25,34.12,15.43,24.09,12.0,21.0,72.0,83.0,24.0,27.0,133.0,31.578947368421055,38.0,7.000000000000001,19.0,33.8829375322664
2020-03-26,31.86,14.49,22.89,10.0,20.0,68.0,80.0,23.0,25.0,134.0,25.641025641025635,35.0,6.0,18.0,33.907148212946765
2020-03-27,32.41,14.05,23.4,9.0,19.0,68.0,70.0,23.0,25.0,135.0,26.31578947368422,34.0,6.0,18.0,31.14819683374293
2020-03-28,26.99,13.6,23.4,8.0,15.0,59.0,43.0,22.0,37.0,123.0,25.0,24.0,4.0,17.0,39.24935606525206
2020-03-29,23.29,13.3,17.83,8.0,13.0,52.0,41.0,20.0,38.0,119.0,21.739130434782595,19.0,4.0,16.0,36.01909877648463
2020-03-30,29.43,14.16,19.72,10.0,21.0,64.0,59.0,21.0,23.0,133.0,24.24242424242425,34.0,6.0,17.0,21.920152091254756
2020-03-31,30.57,13.92,22.29,10.0,21.0,65.0,70.0,21.0,22.0,134.0,24.324324324324323,35.0,5.0,17.0,36.878674505611976
2020-04-01,30.5,13.66,22.19,9.0,19.0,64.0,68.0,20.0,22.0,135.0,23.68421052631578,34.0,5.0,16.0,33.8697061124148
2020-04-02,30.63,13.65,22.76,9.0,19.0,64.0,72.0,20.0,22.0,136.0,23.076923076923066,33.0,5.0,16.0,38.672678373675055
2020-04-03,32.55,13.36,24.34,8.0,19.0,66.0,73.0,21.0,23.0,136.0,23.68421052631578,33.0,5.0,16.0,40.33591920374708
2020-04-04,28.46,12.51,28.49,7.000000000000001,16.0,62.0,70.0,23.0,37.0,123.0,25.0,24.0,4.0,17.0,108.00970873786407
2020-04-05,25.7,12.83,26.06,9.0,16.0,59.0,85.0,24.0,39.0,118.0,21.739130434782595,20.0,4.0,17.0,170.64560521749536
2020-04-06,31.02,13.65,21.63,9.0,22.0,65.0,76.0,21.0,23.0,133.0,27.272727272727266,35.0,5.0,18.0,39.74866717440975
2020-04-07,32.09,13.36,24.64,9.0,21.0,67.0,91.0,22.0,22.0,134.0,27.02702702702703,35.0,5.0,18.0,57.440735748830576
2020-04-08,32.6,13.18,23.87,8.0,20.0,67.0,81.0,21.0,22.0,134.0,26.31578947368422,35.0,5.0,17.0,42.9254149807245
2020-04-09,33.37,13.25,26.13,8.0,22.0,74.0,90.0,22.0,22.0,134.0,25.641025641025635,36.0,5.0,18.0,56.27140760071766
2020-04-10,29.84,12.7,28.59,8.0,17.0,65.0,87.0,18.0,15.0,138.0,15.789473684210535,26.0,4.0,17.0,99.05031840100122
2020-04-11,28.14,12.1,28.58,7.000000000000001,16.0,64.0,66.0,23.0,36.0,123.0,25.0,23.0,4.0,16.0,167.96497123364392
2020-04-12,22.54,11.21,22.86,7.000000000000001,11.0,40.0,75.0,22.0,36.0,119.0,21.739130434782595,19.0,4.0,14.000000000000002,140.83034936610858
2020-04-13,26.93,12.72,22.8,8.0,17.0,57.0,80.0,15.0,13.0,137.0,15.151515151515156,25.0,5.0,18.0,58.24244210802135
2020-04-14,34.12,13.72,25.66,9.0,22.0,68.0,84.0,22.0,23.0,133.0,29.729729729729726,35.0,5.0,19.0,45.84658440401984
2020-04-15,35.22,13.91,27.44,9.0,21.0,68.0,94.0,22.0,23.0,134.0,28.94736842105263,34.0,5.0,18.0,48.46584120777669
2020-04-16,35.09,13.62,26.4,8.0,21.0,68.0,85.0,21.0,24.0,134.0,28.20512820512819,33.0,5.0,18.0,45.40858610972982
2020-04-17,34.98,13.17,23.27,8.0,19.0,66.0,57.0,21.0,25.0,136.0,28.94736842105263,33.0,5.0,18.0,30.714146937189486
2020-04-18,30.72,12.6,26.36,7.000000000000001,16.0,62.0,53.0,23.0,41.0,123.0,28.57142857142857,25.0,4.0,16.0,52.58616167444789
2020-04-19,29.98,13.58,30.4,9.0,17.0,58.0,94.0,25.0,44.0,117.0,26.08695652173914,22.0,4.0,,109.04565692320456
2020-04-20,35.52,14.78,26.56,10.0,23.0,66.0,101.0,23.0,25.0,132.0,30.303030303030297,38.0,5.0,,49.18974534853811
2020-04-21,36.16,14.7,26.45,9.0,22.0,67.0,97.0,23.0,25.0,133.0,29.729729729729726,38.0,5.0,,53.60279150915965
2020-04-22,37.1,14.73,27.74,9.0,21.0,68.0,103.0,23.0,26.0,133.0,28.94736842105263,38.0,5.0,,60.82317961872559
2020-04-23,37.52,14.85,27.79,9.0,22.0,70.0,108.0,23.0,26.0,133.0,30.769230769230774,36.0,5.0,,68.96996715157204
2020-04-24,39.34,14.57,28.31,9.0,21.0,70.0,95.0,25.0,27.0,134.0,31.578947368421055,36.0,5.0,,72.6825421857751
2020-04-25,34.77,14.42,32.12,8.0,18.0,65.0,75.0,26.0,43.0,121.0,32.14285714285714,27.0,4.0,,206.0454645288821
2020-04-26,32.98,15.21,32.09,10.0,19.0,62.0,105.0,28.0,46.0,116.0,26.08695652173914,24.0,3.0,,171.0908522143272
2020-04-27,37.17,15.41,24.59,10.0,24.0,68.0,98.0,24.0,27.0,131.0,36.36363636363637,39.0,5.0,,50.69103745363168
2020-04-28,35.38,14.57,18.51,9.0,18.0,58.0,38.0,20.0,25.0,132.0,32.432432432432435,40.0,5.0,,12.408967956720764
2020-04-29,37.2,15.04,22.16,9.0,21.0,67.0,65.0,23.0,27.0,133.0,31.578947368421055,39.0,5.0,,30.0034566194262
2020-04-30,37.57,14.84,20.88,9.0,19.0,65.0,57.0,22.0,26.0,134.0,30.769230769230774,38.0,5.0,,27.90157126475966
2020-05-01,40.43,15.62,25.0,9.0,20.0,70.0,68.0,25.0,28.0,134.0,34.210526315789465,39.0,5.0,,51.9077132518898
2020-05-02,37.98,15.94,34.33,9.0,19.0,69.0,83.0,29.0,46.0,120.0,35.71428571428571,30.0,4.0,,193.09287830795952
2020-05-03,33.7,16.21,27.38,10.0,18.0,60.0,77.0,26.0,47.0,117.0,26.08695652173914,25.0,4.0,,117.45428849041603
2020-05-04,40.01,17.38,27.3,11.0,25.0,71.0,111.0,26.0,28.0,130.0,39.39393939393939,42.00000000000001,6.0,,81.4178835406526
2020-05-05,41.84,17.57,28.09,11.0,23.0,71.0,100.0,25.0,28.0,131.0,35.13513513513513,42.00000000000001,6.0,,52.66337818510844
2020-05-06,42.93,17.49,30.04,11.0,23.0,73.0,116.0,26.0,29.0,131.0,36.8421052631579,42.00000000000001,5.0,,114.69343029337053
2020-05-07,43.56,17.67,30.98,11.0,25.0,78.0,121.0,27.0,29.0,131.0,33.33333333333334,44.99999999999999,5.0,,95.90857386606
2020-05-08,40.52,17.78,37.92,11.0,21.0,73.0,132.0,24.0,19.0,135.0,21.05263157894737,34.0,7.000000000000001,,126.25544396053684
2020-05-09,40.53,18.45,40.92,11.0,20.0,70.0,105.0,30.0,47.0,119.0,35.71428571428571,33.0,5.0,,188.3405403260999
2020-05-10,36.76,17.92,27.7,10.0,17.0,59.0,64.0,25.0,49.0,117.0,26.08695652173914,28.0,4.0,,73.55258976803304
2020-05-11,,,,13.0,25.0,72.0,83.0,26.0,29.0,130.0,42.42424242424242,44.99999999999999,6.0,,35.44882482654763
2020-05-12,,,,12.0,25.0,73.0,106.0,27.0,30.0,130.0,40.54054054054054,46.0,6.0,,50.0701369583514
2020-05-13,48.96,19.95,31.43,12.0,23.0,71.0,88.0,26.0,30.0,131.0,39.473684210526315,46.0,6.0,,42.92918843428335
2020-05-14,50.41,19.73,32.55,12.0,25.0,74.0,108.0,26.0,30.0,130.0,38.46153846153846,46.0,6.0,,52.99605781865966
2020-05-15,55.15,20.81,37.94,13.0,25.0,76.0,121.0,29.0,32.0,130.0,42.10526315789473,47.0,6.0,,94.35039702652476
2020-05-16,53.53,20.38,42.93,13.0,22.0,72.0,98.0,32.0,51.0,118.0,42.85714285714286,39.0,5.0,,163.94156381562377
2020-05-17,51.94,21.57,41.36,15.0,23.0,69.0,140.0,33.0,54.0,114.0,39.13043478260869,36.0,6.0,,191.80557660251557
2020-05-18,55.22,23.72,38.38,16.0,30.0,78.0,160.0,30.0,32.0,128.0,48.484848484848484,51.0,8.0,,81.50707929934524
2020-05-19,58.66,23.93,40.69,16.0,29.0,79.0,164.0,31.0,32.0,128.0,40.54054054054054,52.0,7.000000000000001,,85.14535454724023
2020-05-20,61.69,25.82,42.97,16.0,28.0,81.0,175.0,31.0,32.0,128.0,36.8421052631579,56.0,7.000000000000001,,105.49464303594674
2020-05-21,60.28,24.67,39.41,15.0,28.0,81.0,154.0,30.0,32.0,129.0,33.33333333333334,52.0,7.000000000000001,,87.0056911164847
2020-05-22,64.74,25.06,42.71,15.0,27.0,81.0,125.0,31.0,34.0,129.0,42.10526315789473,54.0,8.0,,98.37224419045556
2020-05-23,60.05,24.28,43.69,15.0,24.0,76.0,90.0,33.0,55.0,118.0,39.28571428571429,43.99999999999999,6.0,,122.69475357710652
2020-05-24,57.42,24.9,44.9,18.0,26.0,72.0,147.0,37.0,57.0,112.0,34.78260869565217,43.00000000000001,6.0,,208.04671554917223
2020-05-25,65.47,29.48,51.69,20.0,30.0,77.0,260.0,28.0,18.0,128.0,27.272727272727266,58.0,9.0,,235.69538791562388
2020-05-26,67.38,29.31,44.11,17.0,30.0,81.0,157.0,32.0,33.0,127.0,43.24324324324324,64.0,9.0,,110.42274267196936
2020-05-27,67.55,28.33,43.93,17.0,29.0,80.0,154.0,31.0,34.0,127.0,42.10526315789473,59.0,8.0,,121.8506671836128
2020-05-28,71.08,29.02,45.73,17.0,30.0,82.0,166.0,32.0,34.0,128.0,46.15384615384615,58.0,9.0,,102.64047533678226
2020-05-29,73.99,30.22,49.3,18.0,29.0,84.0,161.0,34.0,36.0,127.0,47.36842105263158,60.0,9.0,,116.32019054029566
2020-05-30,72.93,31.42,58.3,19.0,26.0,80.0,148.0,39.0,65.0,114.0,46.42857142857143,55.0,8.0,,171.42715240010926
2020-05-31,66.66,31.19,48.5,21.0,27.0,75.0,168.0,39.0,67.0,111.0,39.13043478260869,51.0,9.0,,185.47069909360133
2020-06-01,69.5,32.18,45.67,20.0,35.0,84.0,175.0,35.0,37.0,125.0,51.51515151515151,64.0,10.0,,102.23448574365632
2020-06-02,71.41,32.59,47.53,20.0,32.0,82.0,170.0,34.0,37.0,125.0,48.64864864864865,66.0,10.0,,140.8499841420869
2020-06-03,66.58,31.34,40.6,18.0,29.0,77.0,101.0,32.0,37.0,127.0,47.36842105263158,61.0,10.0,,75.51004144086707
2020-06-04,66.54,29.03,39.53,17.0,30.0,79.0,107.0,32.0,37.0,128.0,46.15384615384615,59.0,10.0,,72.54839649373692
2020-06-05,70.69,30.35,41.52,17.0,29.0,80.0,97.0,33.0,38.0,128.0,50.0,62.0,10.0,,113.04295463669207
2020-06-06,66.69,31.14,43.07,18.0,25.0,73.0,64.0,35.0,62.0,117.0,46.42857142857143,54.0,10.0,,103.61020423658036
2020-06-07,62.9,30.97,41.9,20.0,28.0,73.0,111.0,38.0,65.0,112.0,43.47826086956522,51.0,11.0,,133.562876323621
2020-06-08,67.38,31.01,41.4,19.0,35.0,81.0,133.0,34.0,39.0,125.0,51.51515151515151,63.0,11.0,,214.8831581335552
2020-06-09,70.64,31.85,45.35,19.0,33.0,80.0,148.0,34.0,39.0,125.0,54.05405405405405,66.0,11.0,25.0,106.12462275874312
