date,apple_driving,apple_walking,citymapper,google_retail_recreation,google_grocery_pharmacy,google_parks,google_transit,google_workplaces,google_residential,tomtom
2021-02-01,57.29,55.91,43.0,74.0,119.0,76.0,75.0,82.0,110.0,165.2173913043478
2021-02-02,57.52,57.9,41.0,73.0,123.0,75.0,74.0,82.0,111.0,162.5
2021-02-03,58.96,57.45,43.0,73.0,126.0,73.0,76.0,86.0,110.0,173.91304347826087
2021-02-04,64.01,63.32,44.0,73.0,123.0,71.0,80.0,92.0,108.0,175.0
2021-02-05,79.11,79.81,46.0,74.0,132.0,70.0,79.0,81.0,112.0,188.88888888888889
2021-02-06,76.87,76.01,52.0,76.0,138.0,73.0,83.0,83.0,108.0,247.36842105263156
2021-02-07,67.61,67.62,52.0,79.0,140.0,77.0,85.0,81.0,107.0,387.5
2021-02-08,66.02,68.3,48.0,77.0,135.0,76.0,79.0,81.0,110.0,217.3913043478261
2021-02-09,65.44,65.35,47.0,78.0,143.0,72.0,79.0,80.0,111.0,195.83333333333334
2021-02-10,68.29,68.35,43.0,74.0,139.0,50.0,76.0,78.0,112.0,260.8695652173913
2021-02-11,65.39,52.64,51.0,81.0,169.0,83.0,83.0,73.0,110.0,175.0
2021-02-12,68.28,55.51,37.0,55.0,96.0,78.0,59.0,22.0,125.0,107.4074074074074
2021-02-13,83.33,77.58,46.0,62.0,110.0,78.0,70.0,41.0,114.0,142.10526315789474
2021-02-14,82.12,81.29,63.0,72.0,120.0,90.0,82.0,64.0,109.0,287.5
2021-02-15,74.57,75.97,63.0,76.0,133.0,112.0,69.0,32.0,119.0,95.65217391304348
2021-02-16,68.27,73.94,51.0,75.0,126.0,91.0,71.0,62.0,116.0,100.0
2021-02-17,64.07,68.51,50.0,74.0,124.0,87.0,74.0,70.0,114.0,104.34782608695652
2021-02-18,67.45,71.58,51.0,80.0,121.0,84.0,82.0,85.0,109.0,116.66666666666666
2021-02-19,77.06,82.43,52.0,80.0,125.0,82.0,80.0,79.0,112.0,125.92592592592592
2021-02-20,72.01,76.39,56.99999999999999,80.0,128.0,84.0,84.0,83.0,108.0,152.6315789473684
2021-02-21,65.17,65.64,56.99999999999999,81.0,125.0,85.0,84.0,83.0,108.0,250.0
2021-02-22,59.25,62.86,50.0,80.0,120.0,83.0,80.0,87.0,109.0,156.52173913043478
2021-02-23,61.47,63.95,50.0,80.0,121.0,82.0,80.0,88.0,109.0,154.16666666666666
2021-02-24,59.42,63.21,48.0,80.0,118.0,79.0,82.0,92.0,108.0,156.52173913043478
2021-02-25,64.04,66.44,49.0,79.0,117.0,74.0,85.0,98.0,106.0,162.5
2021-02-26,72.77,79.26,50.0,82.0,124.0,75.0,84.0,88.0,110.0,159.25925925925924
2021-02-27,68.74,76.4,51.0,81.0,128.0,67.0,83.0,86.0,109.0,184.21052631578948
2021-02-28,63.33,66.38,54.0,83.0,129.0,83.0,86.0,85.0,107.0,262.5
2021-03-01,61.47,63.36,51.0,81.0,120.0,82.0,82.0,89.0,108.0,156.52173913043478
2021-03-02,58.94,62.56,50.0,81.0,124.0,82.0,82.0,89.0,109.0,158.33333333333334
2021-03-03,59.6,61.95,48.0,80.0,123.0,77.0,83.0,93.0,108.0,165.2173913043478
2021-03-04,61.14,63.71,47.0,78.0,115.0,63.0,85.0,98.0,107.0,179.16666666666666
2021-03-05,74.13,84.4,48.0,82.0,125.0,69.0,84.0,88.0,110.0,159.25925925925924
2021-03-06,66.77,71.9,51.0,82.0,128.0,69.0,85.0,87.0,108.0,200.0
2021-03-07,59.47,64.15,51.0,82.0,129.0,71.0,83.0,84.0,108.0,275.0
2021-03-08,61.14,65.93,50.0,82.0,124.0,80.0,83.0,88.0,108.0,169.56521739130434
2021-03-09,61.3,66.5,50.0,81.0,124.0,83.0,83.0,89.0,108.0,158.33333333333334
2021-03-10,61.37,66.87,49.0,81.0,123.0,78.0,85.0,94.0,107.0,165.2173913043478
2021-03-11,65.33,71.19,52.0,81.0,122.0,82.0,89.0,100.0,105.0,162.5
2021-03-12,,,52.0,83.0,129.0,81.0,86.0,89.0,109.0,155.55555555555554
2021-03-13,77.56,84.72,55.00000000000001,83.0,134.0,84.0,87.0,87.0,107.0,184.21052631578948
2021-03-14,63.7,69.08,56.00000000000001,85.0,133.0,88.0,89.0,85.0,107.0,275.0
2021-03-15,62.01,65.85,50.0,82.0,124.0,84.0,83.0,89.0,108.0,156.52173913043478
2021-03-16,62.85,65.37,49.0,81.0,124.0,84.0,83.0,89.0,109.0,158.33333333333334
2021-03-17,65.29,67.33,50.0,81.0,123.0,81.0,86.0,94.0,108.0,165.2173913043478
2021-03-18,66.12,70.04,51.0,81.0,122.0,81.0,89.0,101.0,105.0,166.66666666666666
2021-03-19,78.76,86.54,53.0,84.0,129.0,82.0,87.0,90.0,109.0,159.25925925925924
2021-03-20,74.41,78.64,56.99999999999999,85.0,133.0,85.0,89.0,89.0,107.0,205.26315789473682
2021-03-21,63.22,66.53,53.0,84.0,130.0,82.0,88.0,85.0,107.0,275.0
2021-03-22,61.6,64.53,50.0,82.0,127.0,82.0,84.0,90.0,108.0,165.2173913043478
2021-03-23,61.79,65.11,50.0,82.0,127.0,82.0,84.0,91.0,108.0,158.33333333333334
2021-03-24,61.61,64.65,50.0,82.0,123.0,83.0,86.0,96.0,107.0,165.2173913043478
2021-03-25,67.39,69.43,51.0,83.0,123.0,83.0,90.0,102.0,105.0,162.5
2021-03-26,81.03,87.88,54.0,85.0,130.0,83.0,88.0,90.0,109.0,170.37037037037038
2021-03-27,77.42,80.56,57.99999999999999,86.0,135.0,86.0,91.0,90.0,106.0,200.0
2021-03-28,67.55,70.49,59.0,87.0,132.0,87.0,92.0,86.0,106.0,287.5
2021-03-29,65.79,68.56,55.00000000000001,84.0,125.0,85.0,85.0,90.0,108.0,173.91304347826087
2021-03-30,68.87,72.02,56.00000000000001,85.0,127.0,84.0,85.0,91.0,108.0,179.16666666666666
2021-03-31,74.78,78.3,57.99999999999999,86.0,125.0,84.0,88.0,94.0,106.0,186.95652173913044
2021-04-01,87.25,90.57,66.0,88.0,129.0,87.0,93.0,99.0,104.0,204.16666666666669
2021-04-02,88.33,89.49,67.0,86.0,145.0,99.0,80.0,45.0,118.0,111.11111111111111
2021-04-03,84.27,85.95,62.0,84.0,136.0,90.0,86.0,69.0,109.0,168.42105263157896
2021-04-04,80.01,81.84,69.0,88.0,131.0,85.0,96.0,83.0,104.0,350.0
2021-04-05,80.09,84.77,75.0,90.0,141.0,113.0,78.0,39.0,116.0,104.34782608695652
2021-04-06,72.33,79.16,66.0,87.0,139.0,107.0,75.0,45.0,117.0,104.16666666666666
2021-04-07,68.5,76.98,56.99999999999999,85.0,127.0,88.0,88.0,92.0,107.0,173.91304347826087
2021-04-08,69.46,73.77,56.99999999999999,84.0,123.0,86.0,91.0,99.0,105.0,162.5
2021-04-09,78.0,86.85,54.0,85.0,126.0,75.0,86.0,88.0,110.0,162.96296296296296
2021-04-10,75.67,81.83,57.99999999999999,86.0,135.0,88.0,90.0,90.0,106.0,205.26315789473682
2021-04-11,65.85,67.25,57.99999999999999,87.0,133.0,90.0,91.0,87.0,106.0,275.0
2021-04-12,63.94,66.25,54.0,85.0,128.0,88.0,88.0,93.0,107.0,182.6086956521739
2021-04-13,65.94,69.27,52.0,85.0,130.0,87.0,88.0,94.0,107.0,179.16666666666666
2021-04-14,63.63,63.64,52.0,84.0,124.0,82.0,90.0,98.0,106.0,182.6086956521739
2021-04-15,67.31,68.72,52.0,83.0,120.0,72.0,93.0,105.0,105.0,208.33333333333331
2021-04-16,79.01,85.95,54.0,86.0,131.0,80.0,90.0,94.0,108.0,185.1851851851852
2021-04-17,75.48,78.89,54.0,84.0,131.0,71.0,88.0,90.0,107.0,215.78947368421052
2021-04-18,64.9,67.02,57.99999999999999,89.0,137.0,90.0,94.0,89.0,106.0,325.0
2021-04-19,62.62,63.31,52.0,85.0,129.0,88.0,89.0,94.0,107.0,173.91304347826087
2021-04-20,62.99,66.28,52.0,85.0,130.0,89.0,89.0,95.0,107.0,166.66666666666666
2021-04-21,66.87,66.61,53.0,85.0,128.0,88.0,91.0,99.0,106.0,173.91304347826087
2021-04-22,67.07,70.78,54.0,85.0,127.0,88.0,95.0,107.0,104.0,187.5
2021-04-23,82.64,89.88,55.00000000000001,87.0,134.0,85.0,92.0,95.0,108.0,174.07407407407408
2021-04-24,78.78,83.33,57.99999999999999,88.0,136.0,88.0,93.0,92.0,106.0,210.5263157894737
2021-04-25,64.32,66.41,56.00000000000001,88.0,135.0,86.0,93.0,88.0,106.0,325.0
2021-04-26,61.18,62.31,53.0,85.0,128.0,87.0,87.0,93.0,108.0,173.91304347826087
2021-04-27,62.39,64.74,50.0,82.0,122.0,73.0,85.0,93.0,109.0,187.5
2021-04-28,66.59,67.38,52.0,85.0,127.0,82.0,90.0,97.0,107.0,182.6086956521739
2021-04-29,69.55,71.19,55.00000000000001,86.0,127.0,86.0,94.0,104.0,105.0,187.5
2021-04-30,88.33,95.8,56.99999999999999,90.0,139.0,89.0,93.0,93.0,108.0,177.77777777777777
2021-05-01,77.15,82.16,56.00000000000001,90.0,145.0,100.0,92.0,67.0,108.0,152.6315789473684
2021-05-02,67.41,67.59,55.00000000000001,89.0,137.0,80.0,93.0,88.0,106.0,325.0
2021-05-03,65.33,68.45,52.0,85.0,132.0,72.0,87.0,91.0,108.0,208.69565217391303
2021-05-04,65.6,69.0,52.0,87.0,133.0,84.0,90.0,95.0,107.0,183.33333333333334
2021-05-05,64.36,72.26,54.0,88.0,134.0,86.0,92.0,99.0,106.0,178.26086956521738
2021-05-06,70.4,77.64,55.00000000000001,87.0,132.0,88.0,96.0,107.0,104.0,183.33333333333334
2021-05-07,84.43,91.86,56.99999999999999,90.0,138.0,87.0,94.0,95.0,107.0,192.5925925925926
2021-05-08,78.35,79.86,56.00000000000001,89.0,140.0,84.0,95.0,93.0,105.0,236.8421052631579
2021-05-09,69.04,69.67,52.0,93.0,142.0,82.0,97.0,90.0,105.0,375.0
2021-05-10,65.16,70.51,56.00000000000001,88.0,132.0,88.0,90.0,95.0,106.0,186.95652173913044
2021-05-11,66.75,71.06,53.0,87.0,134.0,88.0,91.0,96.0,107.0,179.16666666666666
2021-05-12,67.91,70.6,54.0,88.0,136.0,86.0,95.0,100.0,106.0,191.30434782608697
2021-05-13,72.2,74.32,56.00000000000001,88.0,135.0,86.0,99.0,107.0,104.0,191.66666666666666
2021-05-14,84.3,92.35,56.00000000000001,90.0,140.0,84.0,95.0,95.0,108.0,181.48148148148147
2021-05-15,78.13,81.91,56.99999999999999,90.0,144.0,84.0,96.0,91.0,106.0,221.05263157894737
2021-05-16,70.37,72.67,56.99999999999999,90.0,142.0,83.0,96.0,89.0,106.0,300.0
2021-05-17,69.36,72.84,60.0,89.0,136.0,86.0,93.0,96.0,106.0,195.6521739130435
2021-05-18,77.9,82.44,65.0,92.0,139.0,89.0,95.0,96.0,106.0,204.16666666666669
2021-05-19,69.68,72.89,61.0,90.0,148.0,94.0,80.0,46.0,117.0,117.39130434782608
2021-05-20,71.47,75.33,59.0,89.0,138.0,86.0,95.0,108.0,103.0,195.83333333333334
2021-05-21,81.49,87.45,56.99999999999999,91.0,145.0,81.0,94.0,97.0,108.0,203.7037037037037
2021-05-22,74.78,77.8,57.99999999999999,90.0,147.0,78.0,93.0,94.0,106.0,210.5263157894737
2021-05-23,67.66,67.16,56.00000000000001,91.0,147.0,76.0,91.0,90.0,107.0,287.5
2021-05-24,66.36,68.17,56.99999999999999,90.0,142.0,83.0,93.0,97.0,106.0,208.69565217391303
2021-05-25,67.55,68.86,55.00000000000001,89.0,141.0,82.0,93.0,98.0,107.0,200.0
2021-05-26,68.14,71.31,57.99999999999999,90.0,141.0,89.0,96.0,103.0,105.0,208.69565217391303
2021-05-27,72.04,72.4,57.99999999999999,91.0,139.0,82.0,99.0,110.0,103.0,200.0
2021-05-28,83.71,86.96,60.0,93.0,146.0,83.0,96.0,99.0,107.0,196.29629629629628
2021-05-29,72.9,76.98,57.99999999999999,91.0,148.0,77.0,94.0,96.0,106.0,215.78947368421052
2021-05-30,66.8,67.98,56.99999999999999,92.0,146.0,74.0,92.0,93.0,107.0,287.5
2021-05-31,66.02,65.9,56.99999999999999,91.0,139.0,78.0,93.0,99.0,107.0,208.69565217391303
2021-06-01,65.97,65.3,53.0,87.0,129.0,64.0,92.0,98.0,108.0,245.83333333333331
2021-06-02,66.36,70.32,56.00000000000001,91.0,144.0,81.0,95.0,103.0,106.0,195.6521739130435
2021-06-03,70.98,74.76,57.99999999999999,92.0,144.0,83.0,99.0,111.0,103.0,200.0
2021-06-04,82.64,89.75,55.00000000000001,92.0,144.0,80.0,95.0,99.0,108.0,203.7037037037037
2021-06-05,74.6,80.5,57.99999999999999,92.0,149.0,81.0,93.0,96.0,106.0,215.78947368421052
2021-06-06,67.16,70.77,57.99999999999999,91.0,145.0,78.0,92.0,92.0,107.0,300.0
2021-06-07,69.2,74.07,57.99999999999999,92.0,143.0,88.0,94.0,99.0,106.0,191.30434782608697
2021-06-08,69.82,71.61,56.99999999999999,92.0,142.0,86.0,94.0,99.0,107.0,179.16666666666666
2021-06-09,69.12,70.85,56.99999999999999,91.0,140.0,82.0,95.0,103.0,106.0,195.6521739130435
2021-06-10,76.14,78.44,59.0,92.0,138.0,85.0,100.0,110.0,103.0,191.66666666666666
2021-06-11,85.41,87.95,57.99999999999999,93.0,142.0,79.0,97.0,98.0,107.0,211.11111111111111
2021-06-12,79.07,78.22,55.00000000000001,88.0,141.0,67.0,91.0,93.0,107.0,242.1052631578947
2021-06-13,73.81,72.89,64.0,93.0,147.0,77.0,96.0,92.0,105.0,325.0
2021-06-14,69.33,70.69,60.0,91.0,151.0,102.0,76.0,37.0,118.0,91.30434782608695
2021-06-15,67.95,72.96,57.99999999999999,90.0,139.0,85.0,93.0,98.0,107.0,183.33333333333334
2021-06-16,69.66,73.01,60.0,91.0,137.0,86.0,95.0,102.0,105.0,195.6521739130435
2021-06-17,74.96,77.93,61.0,91.0,136.0,85.0,98.0,109.0,103.0,191.66666666666666
2021-06-18,87.32,91.09,61.0,93.0,142.0,83.0,94.0,96.0,107.0,188.88888888888889
2021-06-19,78.94,78.12,60.0,91.0,145.0,79.0,93.0,94.0,105.0,221.05263157894737
2021-06-20,70.8,69.01,56.00000000000001,93.0,144.0,75.0,93.0,91.0,105.0,312.5
2021-06-21,69.15,69.73,61.0,90.0,136.0,84.0,91.0,96.0,106.0,186.95652173913044
2021-06-22,66.78,68.76,56.99999999999999,88.0,133.0,72.0,90.0,96.0,107.0,212.5
2021-06-23,69.82,68.21,54.0,87.0,129.0,68.0,91.0,100.0,106.0,226.08695652173913
2021-06-24,73.53,78.02,56.00000000000001,88.0,130.0,74.0,95.0,107.0,104.0,204.16666666666669
2021-06-25,84.5,91.4,57.99999999999999,93.0,142.0,81.0,94.0,96.0,107.0,181.48148148148147
2021-06-26,79.35,82.53,57.99999999999999,89.0,139.0,68.0,91.0,93.0,107.0,226.31578947368422
2021-06-27,66.39,63.11,66.0,92.0,142.0,76.0,93.0,91.0,106.0,337.5
2021-06-28,70.98,74.65,56.00000000000001,83.0,125.0,66.0,80.0,85.0,112.0,156.52173913043478
2021-06-29,74.18,80.69,65.0,91.0,137.0,84.0,92.0,98.0,106.0,200.0
2021-06-30,78.83,85.91,71.0,94.0,140.0,86.0,95.0,99.0,101.0,230.43478260869563
2021-07-01,74.45,81.2,63.0,94.0,153.0,101.0,82.0,43.0,114.0,91.66666666666667
2021-07-02,83.73,92.07,64.0,93.0,145.0,85.0,94.0,94.0,108.0,170.37037037037038
2021-07-03,77.09,83.19,60.0,92.0,145.0,81.0,94.0,95.0,106.0,205.26315789473682
2021-07-04,73.0,78.32,61.0,93.0,141.0,78.0,95.0,93.0,106.0,287.5
2021-07-05,72.92,78.98,65.0,94.0,140.0,86.0,94.0,97.0,106.0,195.6521739130435
2021-07-06,73.01,80.23,61.0,93.0,139.0,83.0,93.0,97.0,107.0,179.16666666666666
2021-07-07,75.44,83.55,62.0,93.0,138.0,82.0,95.0,101.0,105.0,186.95652173913044
2021-07-08,75.94,85.86,64.0,94.0,137.0,85.0,99.0,108.0,103.0,175.0
2021-07-09,88.17,98.84,62.0,95.0,141.0,85.0,96.0,96.0,107.0,174.07407407407408
2021-07-10,83.14,85.8,61.0,94.0,144.0,81.0,96.0,96.0,105.0,226.31578947368422
2021-07-11,73.65,80.8,61.0,95.0,143.0,79.0,97.0,93.0,105.0,300.0
2021-07-12,73.34,83.97,64.0,94.0,138.0,88.0,93.0,96.0,106.0,169.56521739130434
2021-07-13,75.01,82.85,63.0,94.0,140.0,88.0,93.0,96.0,106.0,179.16666666666666
2021-07-14,75.82,84.26,64.0,93.0,135.0,84.0,95.0,100.0,105.0,182.6086956521739
2021-07-15,78.86,87.05,66.0,94.0,135.0,85.0,100.0,107.0,103.0,175.0
2021-07-16,86.45,98.2,61.0,94.0,137.0,80.0,95.0,94.0,108.0,174.07407407407408
2021-07-17,79.8,86.75,60.0,94.0,142.0,80.0,97.0,95.0,105.0,215.78947368421052
2021-07-18,75.55,80.18,57.99999999999999,94.0,138.0,66.0,95.0,92.0,106.0,337.5
2021-07-19,71.08,71.09,57.99999999999999,88.0,126.0,61.0,88.0,92.0,109.0,217.3913043478261
2021-07-20,70.11,76.55,52.0,85.0,120.0,57.0,85.0,91.0,110.0,200.0
2021-07-21,72.97,83.25,56.99999999999999,92.0,135.0,72.0,93.0,98.0,107.0,186.95652173913044
2021-07-22,77.96,87.26,64.0,95.0,139.0,87.0,99.0,106.0,103.0,175.0
2021-07-23,87.62,94.47,61.0,95.0,144.0,83.0,96.0,94.0,108.0,174.07407407407408
2021-07-24,80.26,85.11,56.99999999999999,92.0,138.0,73.0,95.0,95.0,106.0,226.31578947368422
2021-07-25,72.59,82.75,61.0,95.0,142.0,77.0,97.0,94.0,105.0,312.5
2021-07-26,69.18,81.47,61.0,94.0,135.0,85.0,92.0,93.0,107.0,165.2173913043478
2021-07-27,70.07,80.83,60.0,93.0,133.0,81.0,91.0,94.0,108.0,162.5
2021-07-28,70.71,79.38,59.0,93.0,133.0,81.0,93.0,98.0,106.0,173.91304347826087
2021-07-29,72.83,78.52,59.0,92.0,129.0,78.0,96.0,104.0,104.0,175.0
2021-07-30,82.27,89.64,56.00000000000001,94.0,136.0,76.0,93.0,93.0,109.0,170.37037037037038
2021-07-31,79.12,85.43,56.00000000000001,93.0,139.0,72.0,94.0,96.0,106.0,215.78947368421052
